date,open,high,low,close,volume
3/27/2014,72.9561,73.2543,72.0103,73.1285,9194700
3/28/2014,73.3614,74.0416,72.9701,73.6037,5281700
3/31/2014,74.2653,74.9082,74.228,74.6101,6848800
4/1/2014,74.9082,76.045,74.9082,76.0078,6555000
4/2/2014,76.1475,76.3805,75.7562,76.1009,6073500
4/3/2014,76.3339,76.6321,75.6071,76.1196,4930100
4/4/2014,76.7066,77.2005,74.9175,74.9455,8894400
4/7/2014,74.9362,75.2903,73.203,73.7342,9000800
4/8/2014,73.8646,74.2187,72.793,74.1441,7085100
4/9/2014,74.5169,75.0387,73.8553,74.9828,7004800
4/10/2014,75.4021,75.4021,72.1967,72.2246,10160200
4/11/2014,72.2246,72.6346,71.5724,71.7587,9204100
4/14/2014,72.4017,72.5228,71.6096,72.3271,5964700
4/15/2014,72.5787,72.876,71.1064,72.3644,6398700
4/16/2014,73.0353,73.5944,72.8583,73.5664,5958800
4/17/2014,73.3335,74.7498,73.2403,74.5355,7627700
4/21/2014,74.5076,74.5262,73.3242,73.7155,7080300
4/22/2014,73.818,74.4423,73.8087,74.0323,5876000
4/23/2014,74.1069,74.4982,73.5851,74.0976,4148600
4/24/2014,74.3026,74.6007,73.7155,74.1628,4632700
4/25/2014,74.0416,74.0416,72.8303,72.8955,6193300
4/28/2014,73.3894,73.6689,71.6376,72.4762,7522700
4/29/2014,73.0073,73.3148,72.4389,73.2776,4608700
4/30/2014,73.1471,74.1069,72.8493,73.9298,6550200
5/1/2014,73.9391,74.4236,73.8552,74.1348,6486800
5/2/2014,74.1907,75.0573,74.1907,74.8337,7599300
5/5/2014,74.9362,75.7655,74.3585,75.6816,5669800
5/6/2014,76.0264,76.0637,75.2903,75.5046,10696500
5/7/2014,76.0823,76.8184,74.6566,74.8151,11906800
5/8/2014,74.7405,76.66,74.6101,76.0357,9257700
5/9/2014,75.7282,76.4271,75.3835,76.3619,5376600
5/12/2014,76.483,77.2843,76.483,76.7998,5704400
5/13/2014,76.8091,77.1084,76.1755,76.483,5274700
5/14/2014,76.1941,76.5762,75.1319,75.4021,6192000
5/15/2014,75.1412,75.3181,73.8087,74.6846,7687700
5/16/2014,74.7032,74.9362,73.9298,74.9082,5823700
5/19/2014,74.9455,75.8307,74.6753,75.5232,4896900
5/20/2014,75.4207,76.1848,75.0294,75.5605,6023200
5/21/2014,75.868,76.7253,75.868,76.5855,4736400
5/22/2014,76.5855,77.1446,76.4457,76.7346,4652000
5/23/2014,76.5855,77.6779,76.5855,77.6384,4580300
5/27/2014,77.8621,78.2534,77.6384,78.0298,5197700
5/28/2014,78.0857,78.1789,77.5732,77.8993,4652100
5/29/2014,78.1975,78.3559,77.7409,78.3,6522000
5/30/2014,78.095,78.6355,77.918,78.2814,6352400
6/2/2014,78.5237,78.6634,78.2814,78.5237,3933800
6/3/2014,78.3373,78.4895,78.0112,78.1602,4541400
6/4/2014,78.1323,78.6401,77.6291,78.4957,5800100
6/5/2014,78.6168,79.1573,78.1789,78.9989,5956000
6/6/2014,79.12,79.1946,78.519,78.8405,5302800
6/9/2014,78.8312,80.0052,78.7659,79.6511,5667600
6/10/2014,79.5766,79.5766,78.9243,78.9709,4632600
6/11/2014,78.8312,79.0268,78.4305,78.5609,4300900
6/12/2014,78.3,78.4584,76.9675,77.1539,7231400
6/13/2014,77.1073,77.3263,76.2221,77.1539,4711100
6/16/2014,77.0048,77.7503,76.9303,77.6198,5181100
6/17/2014,77.3216,77.7689,76.979,77.4893,4535900
6/18/2014,77.508,78.0345,77.1586,77.8807,4536300
6/19/2014,77.9459,78.1975,77.5732,78.0578,4326900
6/20/2014,78.3373,78.3466,77.1446,77.1725,11073400
6/23/2014,77.2005,77.275,76.7066,77.1166,3946600
6/24/2014,77.0421,77.8714,76.865,77.0421,5057100
6/25/2014,77.0328,78.5702,76.8557,78.1789,7899200
6/26/2014,78.9057,78.9057,78.0578,78.6914,6424000
6/27/2014,78.3932,79.5673,78.3932,79.4834,17932200
6/30/2014,79.6139,80.2009,79.2691,79.8934,6991400
7/1/2014,79.9586,80.9457,79.9121,80.5736,5608200
7/2/2014,80.6761,80.7926,80.322,80.5457,4439600
7/3/2014,80.788,81.0489,80.6016,80.9184,3210400
7/7/2014,80.7041,80.8998,80.4339,80.6855,4897800
7/8/2014,80.3127,80.4339,79.8375,80.0052,4733600
7/9/2014,80.1357,81.3331,79.9959,81.2725,6311200
7/10/2014,80.6295,81.6359,80.3127,80.937,7249700
7/11/2014,81.0675,81.4029,80.4805,80.965,5016000
7/14/2014,81.4961,81.5241,80.7507,80.8439,4012300
7/15/2014,80.6761,80.7414,79.7067,80.2755,7001300
7/16/2014,80.7786,81.6545,79.3157,79.53,10679300
7/17/2014,79.5114,80.3127,79.0827,79.2318,6885900
7/18/2014,79.6139,80.1171,79.3626,79.9586,4719100
7/21/2014,79.9586,80.1357,79.6698,79.8934,4799800
7/22/2014,80.4805,80.6575,79.6791,80.3314,4984200
7/23/2014,80.4245,80.6295,79.9121,80.173,3650200
7/24/2014,80.6016,81.0321,80.4245,80.8811,4168200
7/25/2014,80.4152,80.788,80.1823,80.35,4659800
7/28/2014,80.5364,81.2678,79.9586,81.2073,4546800
7/29/2014,81.3377,81.347,80.2848,80.322,5478700
7/30/2014,80.7134,81.3191,80.2205,81.2632,7294200
7/31/2014,80.6855,81.0209,79.8468,80.0239,6342400
8/1/2014,79.5673,80.145,79.3996,79.558,6759200
8/4/2014,80.2941,81.552,80.145,81.2911,8262700
8/5/2014,81.198,81.2911,80.1543,80.8345,9361800
8/6/2014,80.3034,81.6452,80.2941,80.6855,9789500
8/7/2014,81.0582,81.0768,79.4182,79.6791,7916900
8/8/2014,79.8096,80.965,79.7816,80.9277,6382700
8/11/2014,81.1327,81.9807,81.1141,81.5334,5047900
8/12/2014,81.2073,81.6452,80.8625,81.2632,4510100
8/13/2014,81.757,81.9527,81.4589,81.6266,4533200
8/14/2014,82.0273,82.8473,81.8223,82.5677,8218000
8/15/2014,82.9498,83.3691,82.6423,83.192,8211000
8/18/2014,83.5461,84.203,83.4716,83.835,4973300
8/19/2014,83.9841,84.1332,83.5275,83.9468,4153000
8/20/2014,83.7884,83.9095,83.5554,83.7138,3894500
8/21/2014,83.9188,84.3568,83.8396,84.217,4688600
8/22/2014,83.9841,84.7016,83.9747,84.3195,4756400
8/25/2014,84.7481,84.9252,84.1425,84.217,3501400
8/26/2014,84.4313,84.4872,83.807,83.8816,4104300
8/27/2014,83.9934,84.245,83.8415,84.2077,3728300
8/28/2014,84.8506,84.9438,84.4873,84.7388,2667200
8/29/2014,84.1611,84.2161,83.2386,83.7511,4168500
9/2/2014,84.0307,84.7295,84.0027,84.6084,5567300
9/3/2014,84.8506,84.9438,84.4873,84.7388,3667600
9/4/2014,84.6736,84.9811,83.8722,83.9934,5418500
9/5/2014,83.9934,84.7388,83.9561,84.7388,4597100
9/8/2014,84.5711,84.6456,84.012,84.3847,4310500
9/9/2014,84.3288,84.3661,83.4063,83.4902,4771000
9/10/2014,83.4343,83.6952,82.6982,83.4157,5053300
9/11/2014,83.1175,83.9011,82.987,83.835,4065500
9/12/2014,83.9561,84.0493,83.1641,83.5554,3870200
9/15/2014,83.6207,84.2077,83.4529,83.9375,4881800
9/16/2014,83.5927,84.2636,83.3598,84.1145,4324600
9/17/2014,84.4034,84.5804,83.835,84.1704,4037000
9/18/2014,84.1518,84.3288,83.7791,84.1797,4326200
9/19/2014,84.6084,84.9345,84.2263,84.3195,13345100
9/22/2014,84.3195,84.4313,83.1082,83.2013,4986436
9/23/2014,83.0429,83.1501,82.2136,82.2882,6024128
9/24/2014,82.3348,83.5275,82.2229,83.3504,5605638
9/25/2014,83.1734,83.4902,82.0552,82.0645,7053024
9/26/2014,82.1391,82.8286,81.9154,82.6888,5796117
9/29/2014,82.1111,82.9731,81.4029,82.7727,5190768
9/30/2014,82.782,83.4343,82.5025,82.9591,4832528
10/1/2014,83.0057,83.1548,81.2539,81.5241,7512382
10/2/2014,81.5334,81.6825,78.8777,80.8718,11051144
10/3/2014,82.0925,82.8379,81.58,82.4186,7552860
10/6/2014,82.7354,83.0988,82.0645,82.5211,4051853
10/7/2014,81.9993,82.2416,81.1048,81.17,6225508
10/8/2014,81.1234,82.1391,80.4432,82.1018,7007555
10/9/2014,82.0273,82.1484,79.735,79.8655,8726491
10/10/2014,80.0611,81.0675,79.5766,80.3873,12675447
10/13/2014,80.0611,80.4991,78.0484,78.1882,9039814
10/14/2014,78.9709,79.6884,78.1789,78.4025,8607117
10/15/2014,76.7719,78.0484,73.1844,76.483,21844427
10/16/2014,74.4796,76.8464,74.1255,76.1662,13216497
10/17/2014,77.0421,78.8871,77.0421,78.1137,12386547
10/20/2014,78.4864,79.7723,78.4072,79.6884,8306047
10/21/2014,80.4339,81.7011,80.3686,81.5707,9167193
10/22/2014,81.9434,82.5677,81.0489,81.1607,9313765
10/23/2014,82.195,82.5863,81.7757,81.99,7245248
10/24/2014,81.9154,82.6096,81.6079,82.5677,4937482
10/27/2014,82.4373,82.9218,82.2229,82.4186,5644461
10/28/2014,82.9684,83.8257,82.8846,83.7977,4554351
10/29/2014,83.7138,84.0959,82.8846,83.425,5442103
10/30/2014,83.3411,84.3661,82.8473,84.0679,4445321
10/31/2014,85.27,85.7079,84.5618,85.1488,7472216
11/3/2014,85.0184,85.5588,84.7947,85.4563,5447634
11/4/2014,85.6986,85.7079,83.6766,84.1891,7927458
11/5/2014,85.3538,85.3538,83.4809,84.7947,7020452
11/6/2014,85.065,85.7265,84.9345,85.7265,9897295
11/7/2014,83.2945,83.8816,82.605,83.8629,16176328
11/10/2014,84.0866,84.2543,82.8845,83.6579,8149919
11/11/2014,83.8722,83.8909,83.0523,83.8443,5896789
11/12/2014,83.6486,83.9747,83.2386,83.7697,5261034
11/13/2014,83.9561,84.5245,83.8909,84.3195,5098761
11/14/2014,84.4966,84.655,84.217,84.6084,4280320
11/17/2014,84.3288,84.5897,83.9095,84.245,4147903
11/18/2014,84.1704,84.5059,83.9841,84.1238,4466404
11/19/2014,84.1052,84.1238,83.1035,83.6952,7709580
11/20/2014,83.1641,83.3598,82.6982,82.8379,8603426
11/21/2014,83.5741,83.6766,82.7075,82.8938,7383121
11/24/2014,83.2293,84.4779,83.2293,84.4034,6503298
11/25/2014,84.5245,85.652,84.5245,85.4004,7404151
11/26/2014,85.6893,85.9875,85.4191,85.652,4607258
11/28/2014,86.2204,86.6211,85.9409,86.2018,3852961
12/1/2014,86.3136,86.7888,85.8197,86.3788,6714729
12/2/2014,86.3322,87.4131,86.1179,87.0963,6664201
12/3/2014,87.1615,87.2743,86.1925,86.7609,5492376
12/4/2014,87.2268,87.2454,86.253,86.8727,6049051
12/5/2014,87.3013,87.5715,86.9752,87.3665,5226807
12/8/2014,87.7859,88.0561,87.0423,87.4038,6681945
12/9/2014,87.1336,87.1895,85.5029,86.6025,9519892
12/10/2014,86.2111,86.5,85.3072,85.3818,10345840
12/11/2014,85.9425,87.4238,85.5368,86.5652,8227028
12/12/2014,86.0274,87.3766,85.8104,86.3199,7890417
12/15/2014,86.8294,87.4521,85.0933,85.7632,6746824
12/16/2014,85.3858,86.8011,85.0367,85.0745,6548540
12/17/2014,85.2537,86.4991,85.1028,86.2161,6890832
12/18/2014,86.9803,87.3766,86.669,87.3766,9386648
12/19/2014,87.1218,87.9332,86.6878,87.6408,12837921
12/22/2014,88.1125,89.0277,87.9521,88.8767,7477466
12/23/2014,89.1409,89.6976,89.0654,89.339,5385610
12/24/2014,89.339,89.7447,89.0371,89.0843,2166034
12/26/2014,89.3862,89.928,89.1786,89.6598,3142181
12/29/2014,89.3862,90.509,89.3353,90.1033,3584362
12/30/2014,89.8297,90.1033,89.1598,89.3485,3490053
12/31/2014,89.7542,90.1221,88.7163,88.8673,4797034
1/2/2015,89.5466,89.8957,87.6017,88.4522,5865382
1/5/2015,88.0087,88.0748,86.5935,87.1596,7789422
1/6/2015,87.3388,87.9247,86.0057,86.6973,6802241
1/7/2015,87.4804,87.8861,86.8954,87.5841,6589438
1/8/2015,88.5654,88.9711,88.2682,88.4899,7571727
1/9/2015,88.7352,89.8863,88.6786,88.9239,8585750
1/12/2015,89.339,89.4051,88.471,89.122,6586223
1/13/2015,89.8957,90.9807,89.3485,89.8108,9373595
1/14/2015,88.688,89.4428,88.0182,88.905,6509193
1/15/2015,89.2636,89.5938,88.7258,89.0183,5661480
1/16/2015,88.688,89.8485,88.6692,89.8013,6117011
1/20/2015,89.8391,89.9995,88.4522,89.3862,7941665
1/21/2015,89.0371,89.3862,88.5182,88.8484,7388268
1/22/2015,89.2353,89.9995,88.6975,89.773,7013617
1/23/2015,89.556,90.1316,89.0937,89.3673,4664712
1/26/2015,89.1126,89.6315,88.622,89.6032,5446896
1/27/2015,88.6314,89.3862,88.0851,88.6597,5390006
1/28/2015,88.8201,89.1315,87.3766,87.4332,6198356
1/29/2015,87.8483,88.2163,86.3482,87.9521,7680479
1/30/2015,87.2728,87.6856,85.6972,85.8198,10210374
2/2/2015,86.1406,86.8482,84.9707,86.735,9389632
2/3/2015,87.2068,88.7918,86.9803,88.7824,12329105
2/4/2015,93.7734,96.1793,93.2357,95.5566,32637064
2/5/2015,95.066,97.0285,94.8301,96.8398,14088483
2/6/2015,96.8681,97.17,95.9057,96.2548,8535097
2/9/2015,96.0473,96.7077,95.717,95.9812,5461981
2/10/2015,96.1982,96.4152,95.4623,96.1605,5726347
2/11/2015,96.2454,96.2548,95.3585,96.1133,5868122
2/12/2015,96.3869,97.9814,95.9529,97.7267,6816814
2/13/2015,97.8682,98.505,97.5851,98.2833,5175636
2/17/2015,98.3399,98.5475,97.7172,98.2361,4759134
2/18/2015,97.5568,98.4343,97.5568,97.9908,3760147
2/19/2015,98.1229,98.1984,97.6984,98.0191,5094087
2/20/2015,97.9908,98.7739,96.9249,98.6418,5196821
2/23/2015,98.84,99.2834,98.5381,99.057,5585519
2/24/2015,98.6324,99.1136,98.4531,98.7551,4099805
2/25/2015,98.7645,99.991,98.7551,99.6042,6547243
2/26/2015,99.5382,99.7363,98.255,98.6513,5048899
2/27/2015,98.7551,99.1981,98.0852,98.1984,4161605
3/2/2015,98.4531,99.991,98.4531,99.9061,5634906
3/3/2015,99.8023,100.6137,99.2646,100.3401,4671924
3/4/2015,99.8778,100.0099,98.8588,99.6042,4972787
3/5/2015,99.5759,99.8306,98.9438,99.0947,3954726
3/6/2015,98.7551,99.0664,97.6417,97.9531,5704232
3/9/2015,98.0663,99.4627,97.9531,99.3117,4868861
3/10/2015,98.3777,98.4531,97.2644,97.2644,6472601
3/11/2015,97.6606,98.1228,97.0521,97.0757,4822763
3/12/2015,97.9814,101.2647,97.9437,101.1138,10730363
3/13/2015,101.2176,101.2176,99.557,100.425,8023267
3/16/2015,100.8024,101.6421,100.0571,101.3025,6406928
3/17/2015,100.9534,101.1515,100.1514,100.9157,4490044
3/18/2015,100.859,102.2932,99.7552,101.8686,5520550
3/19/2015,101.7459,102.3498,101.0855,101.3025,4884499
3/20/2015,101.7365,102.7838,101.4251,102.3026,8710075
3/23/2015,102.463,102.6989,101.9346,102.1045,5666684
3/24/2015,101.6327,101.9441,101.0289,101.0572,4493028
3/25/2015,101.378,101.3873,99.0664,99.0664,6963270
3/26/2015,98.5664,99.8401,98.2173,99.2929,5915304
3/27/2015,99.2551,100.4345,98.9532,99.5193,5326220
3/30/2015,100.0665,100.9015,100.0571,100.1231,3830678
3/31/2015,99.6325,100.3118,98.9626,98.9626,5701494
4/1/2015,99.4721,100.0099,98.3588,99.4816,6117195
4/2/2015,99.5287,100.2363,98.9372,100.0099,3651641
4/6/2015,99.3589,100.5477,99.1042,99.6608,4154208
4/7/2015,99.8212,100.3967,99.4438,99.4721,4694555
4/8/2015,99.2834,100.6609,99.2174,100.3496,4277383
4/9/2015,100.4911,100.9534,99.8967,100.7364,3924416
4/10/2015,100.6987,101.0477,100.3967,100.9062,3251107
4/13/2015,101.0194,101.8025,100.4533,100.4911,4201467
4/14/2015,100.3967,101.2364,100.1137,100.6326,5389283
4/15/2015,100.8779,101.3591,100.8213,100.9345,4307798
4/16/2015,101.0949,102.1799,100.859,101.9912,6379102
4/17/2015,101.7082,101.7082,100.0476,100.6609,9655384
4/20/2015,101.7365,102.3686,101.2553,102.1045,8094174
4/21/2015,102.7743,102.8309,101.5006,101.595,4579838
4/22/2015,101.9158,102.1328,100.9251,101.8403,4059840
4/23/2015,101.8591,103.6895,101.5289,102.8404,5983097
4/24/2015,103.3404,104.2367,103.0196,103.3404,6355616
4/27/2015,105.1991,105.3501,103.8499,103.9348,8474231
4/28/2015,104.4915,104.8688,102.7366,103.7084,7324143
4/29/2015,103.4631,104.1424,103.0857,103.6046,6024681
4/30/2015,103.4819,103.9631,101.595,102.5762,7769124
5/1/2015,103.7367,104.416,103.0951,104.2745,6205116
5/4/2015,105.1802,105.2274,104.2556,104.7557,7527249
5/5/2015,106.8691,106.8974,104.3122,104.5481,14610817
5/6/2015,105.2557,105.6331,103.0479,103.5197,8969943
5/7/2015,103.4065,103.5763,102.5715,103.0857,8290227
5/8/2015,104.0292,104.4443,103.3782,103.8876,6259191
5/11/2015,103.916,103.916,102.3592,102.463,6726429
5/12/2015,102.1611,103.4631,101.5855,103.0668,6344998
5/13/2015,103.5008,103.6612,102.6328,103.0196,4141357
5/14/2015,103.4914,103.7839,102.8498,103.7178,4661702
5/15/2015,103.8782,104.4349,103.4819,104.0669,5852043
5/18/2015,104.2273,104.482,103.7933,104.0952,4868898
5/19/2015,104.4349,104.7178,104.2278,104.3122,4549640
5/20/2015,104.5198,104.5481,103.8027,103.9726,4393459
5/21/2015,103.8216,104.3877,103.6895,104.1518,4878059
5/22/2015,104.0669,104.633,103.8974,104.0292,4267697
5/26/2015,103.9443,104.5858,102.6139,103.2555,5970371
5/27/2015,103.3216,104.3594,103.1234,104.133,3983520
5/28/2015,103.8876,104.2934,103.4065,104.2839,3391980
5/29/2015,104.0952,104.2745,103.2272,104.133,5263858
6/1/2015,105.1802,105.4538,104.3028,104.6896,6778313
6/2/2015,104.6519,104.9632,103.8027,104.4915,4424832
6/3/2015,104.9915,105.501,104.2556,104.8877,4510344
6/4/2015,104.6802,104.9632,103.7744,104.0669,5748198
6/5/2015,104.0669,104.5104,103.5952,104.0669,4323537
6/8/2015,103.8122,104.0103,103.0385,103.114,6068142
6/9/2015,103.1706,103.2272,101.5667,102.3875,7711756
6/10/2015,102.746,104.0197,102.5856,103.7839,5128742
6/11/2015,103.7933,104.6896,103.7933,104.3688,5036279
6/12/2015,104.0952,104.2839,103.3499,103.7367,4009859
6/15/2015,103.0951,104.1707,102.7743,103.9537,5742208
6/16/2015,104.1141,105.001,103.6895,104.784,3848346
6/17/2015,104.9161,105.6142,104.6141,105.1897,4732297
6/18/2015,105.5105,107.1333,105.2746,106.8219,6928982
6/19/2015,106.4539,107.0672,106.0482,106.2558,9586676
6/22/2015,106.9917,108.0013,106.8729,107.1144,5901862
6/23/2015,107.4918,108.0484,107.2936,107.9447,6003070
6/24/2015,107.8409,108.0862,107.2842,107.3408,5633279
6/25/2015,108.1428,108.7608,107.9258,107.9824,6210535
6/26/2015,108.473,108.6711,107.9447,108.4919,9509028
6/29/2015,107.7088,108.6806,106.6143,106.6615,7615215
6/30/2015,107.4918,108.3692,107.1333,107.6899,6946744
7/1/2015,109.0759,109.3605,108.497,109.2467,5435397
7/2/2015,109.4839,109.7591,108.6014,109.0948,5549504
7/6/2015,108.6204,109.9394,108.4306,109.7875,5878566
7/7/2015,110.4707,111.2014,108.9905,111.116,8356811
7/8/2015,110.5467,110.7175,109.2277,109.3036,8445169
7/9/2015,110.8598,111.2204,109.6073,109.6927,7016849
7/10/2015,111.0686,111.4291,109.7591,110.4897,7020301
7/13/2015,111.7328,112.2641,111.2583,112.0175,7595237
7/14/2015,111.9985,112.1028,111.6853,111.8277,5060059
7/15/2015,112.008,112.824,111.8277,112.2547,4845200
7/16/2015,112.9189,113.0612,112.4777,112.9853,6303045
7/17/2015,112.6247,112.824,111.9985,112.7861,5109793
7/20/2015,113.1941,113.7729,112.8145,113.4693,6950180
7/21/2015,113.6401,113.678,112.7576,113.2131,4784966
7/22/2015,113.1846,113.5831,112.8525,113.232,4713693
7/23/2015,113.2036,113.5546,112.5109,112.7291,3347184
7/24/2015,113.251,113.678,112.5204,112.8335,4320834
7/27/2015,112.5678,112.7291,111.7613,112.2072,5179267
7/28/2015,112.6153,112.824,111.8467,112.4065,6447089
7/29/2015,112.7766,113.735,112.3591,113.716,6083479
7/30/2015,113.5926,114.1999,112.9284,113.8963,4429287
7/31/2015,113.9817,114.551,113.4877,113.8678,5767280
8/3/2015,114.7028,115.5094,114.0291,114.9306,8415463
8/4/2015,115.2912,115.8415,114.4466,115.4714,12624387
8/5/2015,105.1664,108.127,103.9044,104.8817,60905927
8/6/2015,104.7584,104.7584,98.9132,103.0029,57162413
8/7/2015,103.1927,103.9611,102.1584,103.762,15791550
8/10/2015,104.3788,105.3277,104.1321,105.3277,11616188
8/11/2015,104.7014,104.8438,102.4336,102.481,13573984
8/12/2015,101.5321,101.9496,100.1183,101.5226,17020546
8/13/2015,101.7314,102.965,101.2949,102.0256,9751253
8/14/2015,102.111,102.1679,101.0767,101.684,7104463
8/17/2015,101.8168,103.6956,101.3803,103.4774,7954040
8/18/2015,102.519,102.7183,101.3423,101.4752,12020035
8/19/2015,101.1336,102.2438,100.3651,101.0102,9484026
8/20/2015,99.0081,99.6343,94.6621,94.9088,34651279
8/21/2015,92.5176,95.4876,91.6731,93.7891,30869858
8/24/2015,88.6081,94.8851,85.4009,90.4869,30135991
8/25/2015,94.6336,94.9752,90.8286,90.9899,19070248
8/26/2015,93.6468,94.4059,91.341,94.1592,13730657
8/27/2015,96.0665,97.376,94.6811,96.9489,17527311
8/28/2015,97.1577,98.0592,96.6073,97.2431,11003023
8/31/2015,96.9964,97.2241,95.7533,96.6738,8513824
9/1/2015,94.4059,96.161,94.0907,94.4249,14210086
9/2/2015,95.6015,96.7307,94.4628,96.6833,12143244
9/3/2015,96.9774,97.765,96.2752,96.7781,8953299
9/4/2015,95.8008,96.6168,95.2314,95.8103,9213799
9/8/2015,97.6891,98.8278,97.2763,98.6949,8570239
9/9/2015,99.3971,99.5869,96.484,96.7022,9577524
9/10/2015,96.6453,97.9453,96.1528,97.357,9025537
9/11/2015,97.1197,99.1599,96.9774,99.1409,9528234
9/14/2015,99.3022,99.5394,97.727,98.5146,6959805
9/15/2015,97.9738,98.4957,96.6263,98.1446,9171441
9/16/2015,98.0402,98.7519,97.4993,98.6475,6509278
9/17/2015,98.8752,100.5358,98.4482,98.8752,7792632
9/18/2015,97.9263,98.8847,97.1577,97.5847,13559400
9/21/2015,98.3818,98.5241,97.2241,98.1256,7144675
9/22/2015,96.9584,97.4993,96.2942,97.2526,8328799
9/23/2015,97.2052,97.3854,96.1993,96.3796,5817994
9/24/2015,95.8387,96.1519,94.1687,95.4782,10703995
9/25/2015,96.3227,96.5979,94.4913,95.1745,7176641
9/28/2015,94.7949,95.2599,93.272,93.457,8190734
9/29/2015,93.476,94.9468,92.7738,94.3395,9465281
9/30/2015,95.63,97.1957,95.3643,96.9774,9125415
10/1/2015,97.7081,98.1825,95.9146,97.4234,7502246
10/2/2015,96.038,97.746,94.776,97.7365,9105121
10/5/2015,98.4008,98.8714,97.3666,98.5431,7144600
10/6/2015,98.8657,99.1694,97.9358,98.4672,5660139
10/7/2015,99.1504,99.2453,97.4139,98.1066,7006810
10/8/2015,97.9263,99.53,97.4519,99.2643,7499092
10/9/2015,99.7197,100.6307,99.3212,100.1657,7341822
10/12/2015,100.4978,101.2475,100.2226,100.9153,5179044
10/13/2015,100.3365,101.9022,99.9285,101.1431,8342685
10/14/2015,101.0577,101.3898,99.8526,100.327,5563643
10/15/2015,101.0577,102.481,100.8299,102.3766,6739184
10/16/2015,102.7372,102.9555,101.9686,102.7088,5907809
10/19/2015,102.7183,104.3504,102.4241,103.8759,8001900
10/20/2015,103.9518,104.8817,103.819,104.227,9674422
10/21/2015,105.0146,105.8591,104.3883,104.4642,8778723
10/22/2015,105.0146,107.5576,104.7489,107.4627,10023792
10/23/2015,108.3737,108.3737,106.1343,107.3109,7928447
10/26/2015,107.2919,107.7759,106.3905,107.7189,5729552
10/27/2015,107.5007,108.4287,107.458,107.9562,5857367
10/28/2015,108.1459,108.6109,107.0927,108.497,6452336
10/29/2015,108.497,109.5029,108.3642,109.1613,6125017
10/30/2015,109.1233,109.351,107.8613,107.9277,8501634
11/2/2015,108.6394,109.4175,108.1839,109.1613,6948178
11/3/2015,109.0948,110.4518,108.6868,109.6357,7122525
11/4/2015,110.6795,110.8598,105.1474,107.4627,20735237
11/5/2015,107.4722,108.108,105.8972,107.2255,14802125
11/6/2015,108.7438,110.7839,108.7153,109.7591,16799160
11/9/2015,109.9773,110.7649,109.2941,110.4707,9305639
11/10/2015,110.2335,111.505,109.6073,111.4196,8240273
11/11/2015,111.543,111.5715,110.4802,110.5656,6381663
11/12/2015,109.6927,111.0116,109.1233,110.2715,7221172
11/13/2015,109.9963,110.4707,108.535,108.9715,8070303
11/16/2015,107.6715,110.1481,107.5434,109.9963,5769657
11/17/2015,110.1766,111.543,109.6073,110.1956,6434320
11/18/2015,110.281,112.2357,110.1197,112.1029,6744009
11/19/2015,112.1123,113.0705,111.6284,112.6437,6100938
11/20/2015,113.0233,114.105,112.824,113.9342,10820776
11/23/2015,114.1525,114.4846,112.9189,113.3174,6986322
11/24/2015,111.8751,112.5109,111.2868,111.9226,9152287
11/25/2015,112.2452,113.2396,112.1123,112.6058,4750814
11/27/2015,110.0722,110.5467,107.8897,109.2467,14912040
11/30/2015,109.6547,109.6737,107.5197,107.6715,16552049
12/1/2015,108.3168,109.5598,107.8518,109.4934,8895492
12/2/2015,109.4934,109.5693,108.0131,108.1744,7787454
12/3/2015,108.3357,108.7921,105.7452,106.1722,10446197
12/4/2015,106.9788,108.4638,106.7795,108.4022,8769655
12/7/2015,108.7058,108.7058,106.8934,108.0131,6735033
12/8/2015,107.5576,107.6525,106.6562,106.7321,7473807
12/9/2015,106.6467,107.2836,104.9292,105.7737,9050676
12/10/2015,106.1461,106.5568,105.2103,105.7737,7027327
12/11/2015,104.962,105.0002,102.7729,103.1762,12333768
12/14/2015,103.7873,104.9238,103.4046,104.4272,9694951
12/15/2015,107.0056,108.2423,106.5569,107.1107,13361688
12/16/2015,109.5268,109.5841,106.7669,108.6673,12298950
12/17/2015,108.992,109.3262,106.9388,106.9674,9375035
12/18/2015,106.9674,107.3781,102.5172,102.8706,28291181
12/21/2015,103.9019,105.1434,100.5882,101.7914,22840727
12/22/2015,102.1734,102.374,101.0656,101.9347,8641887
12/23/2015,102.3835,102.4122,99.6045,100.8078,12368561
12/24/2015,100.464,101.8392,100.3303,101.0943,4356193
12/28/2015,101.7055,103.329,101.5431,102.4217,9092488
12/29/2015,103.0234,103.1762,101.6577,102.2594,8606732
12/30/2015,102.0779,102.3835,101.4667,101.5527,4915609
12/31/2015,101.3617,101.524,100.3303,100.3494,6668989
1/4/2016,98.4776,98.7737,97.1502,98.344,12531100
1/5/2016,98.0479,98.0479,95.3931,96.3576,16188391
1/6/2016,94.906,96.8924,94.8869,95.8419,13934302
1/7/2016,94.5049,96.7873,94.0847,95.0206,14670264
1/8/2016,96.0997,96.3719,94.5431,94.7819,10688672
1/11/2016,95.6987,95.9278,94.1134,95.4217,9581234
1/12/2016,96.4244,97.2648,95.8228,96.8924,8860839
1/13/2016,97.2935,97.2935,93.7027,94.0465,11615434
1/14/2016,94.2089,95.4122,92.8146,94.6482,11145983
1/15/2016,91.3153,92.5186,89.2525,89.6727,22283157
